epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,lr
1,0.8780587244894087,1.4775755076296,0.5347938144329897,0.20202020202020202,0.8293804469125307,0.73607148751562,0.001
2,1.0181779031901015,1.679321010506113,0.5012886597938144,0.13973063973063973,0.7551596211074503,0.706717280079221,0.001
3,1.433453117449259,0.45839271190190556,0.5148195876288659,0.8602693602693603,0.8768267084706132,0.8628958102468582,0.001
4,1.662000551666181,0.47641799767009335,0.5057989690721649,0.8585858585858586,0.8420378759698162,0.8670690590149247,0.001
5,8.387223162601904,2.376010639498932,0.5,0.8602693602693603,0.8541281950791794,0.8351920401763611,0.001
6,4.513395358606712,8.038143652456778,0.5,0.13973063973063973,0.730357902008715,0.6316931129606489,0.001
7,2.158252452452158,0.5813393879819799,0.5476804123711341,0.8686868686868687,0.8872572138378148,0.9028599721783416,0.0005
8,11.200087778347054,3.1727491817891798,0.5006443298969072,0.8602693602693603,0.7977767297268573,0.8317025440313112,0.0005
9,1.0864641437518228,0.3581016055662624,0.6643041237113402,0.8872053872053872,0.9332122170262515,0.9221700893593945,0.0005
10,1.2467666022556345,0.4511783475225622,0.5579896907216495,0.8619528619528619,0.8519801519821446,0.7872586235352368,0.0005
11,1.8069411451669084,0.5052436387498772,0.5856958762886598,0.8804713804713805,0.9041335091401849,0.9113007804210973,0.0005
12,0.595699291100207,0.2450718592212658,0.7177835051546392,0.8855218855218855,0.9269864624295887,0.9159455827222784,0.0005
13,0.28865553131423044,0.3273316629807957,0.8685567010309279,0.7845117845117845,0.9457766500159421,0.9067974441798505,0.0005
14,0.3990542153568612,0.6914845291612927,0.8395618556701031,0.7138047138047138,0.947513683707089,0.9142715676797208,0.0005
15,2.011096068878764,0.5994493688397134,0.523840206185567,0.8619528619528619,0.7748133436071847,0.750548180982246,0.0005
16,0.34398405653299746,0.4803489619232589,0.8601804123711341,0.7542087542087542,0.9568913407375916,0.9178317968547379,0.00025
17,0.9020341767631855,1.630584848448885,0.7519329896907216,0.6060606060606061,0.9317417167074078,0.8951500719119136,0.00025
18,1.764480704499274,3.1555054179747097,0.5405927835051546,0.2138047138047138,0.8835290679136996,0.8064390634946832,0.00025
19,0.22406419193775384,0.3909906602467752,0.8949742268041238,0.7946127946127947,0.9677652380699331,0.9200009431070663,0.000125
20,0.22181296102779427,0.30364423067080054,0.9072164948453608,0.8468013468013468,0.9730560500584546,0.9192228797774267,0.000125
21,2.084406088922442,0.7498348786711994,0.6018041237113402,0.8754208754208754,0.9671740487830801,0.9162520925188032,0.000125
22,0.24197349094392098,0.5151273401497992,0.8949742268041238,0.7676767676767676,0.9763175550005313,0.8890670313347323,6.25e-05
23,0.15119300221006587,0.4614327098384048,0.9452319587628866,0.7861952861952862,0.988161268466362,0.9154976068658194,6.25e-05
24,0.24410919954558624,0.7680806812613902,0.8904639175257731,0.7390572390572391,0.9881562865341694,0.9084243038690967,6.25e-05
25,0.09353128792814065,0.4311676601368169,0.9748711340206185,0.8063973063973064,0.9963548862790945,0.9128569070803763,3.125e-05
26,0.061412170673384496,0.4493525472754983,0.9877577319587629,0.8232323232323232,0.9981865766819003,0.9086600806356542,3.125e-05
27,0.05444983260936497,0.6945980418009389,0.9851804123711341,0.7760942760942761,0.9992261398660857,0.9127625963737533,3.125e-05
28,0.04343205742230735,0.7126177051653364,0.990979381443299,0.7828282828282829,0.9996496041024552,0.9106877608280481,1.5625e-05
29,0.0307491547956141,0.6927925302123381,0.9948453608247423,0.7676767676767676,0.9998040440004251,0.9040624336877844,1.5625e-05
30,0.029784161215840082,0.71195325566462,0.9922680412371134,0.7794612794612794,0.9998704697629929,0.9098625421450971,1.5625e-05
31,0.01891376983768009,0.655579311679108,0.9974226804123711,0.7912457912457912,0.9999036826442768,0.9084243038690968,7.8125e-06
32,0.016574364726806116,0.6429583576793221,0.9980670103092784,0.7929292929292929,0.9999070039324052,0.9041567443944074,7.8125e-06
33,0.01666095755879105,0.5809504779099616,0.9987113402061856,0.8097643097643098,0.9998970400680199,0.9055478273170962,7.8125e-06
34,0.013332258335065059,0.6758968282227564,0.9987113402061856,0.797979797979798,0.9999285923052397,0.9080470610426049,3.90625e-06
35,0.013486636112463306,0.7692348804538097,0.9980670103092784,0.7861952861952862,0.9999335742374322,0.9060901138801782,3.90625e-06
36,0.013593999832177284,0.6683196901070951,0.9987113402061856,0.7912457912457912,0.9999319135933681,0.9046047202508665,3.90625e-06
37,0.012113768947022707,0.696700733518761,0.9993556701030928,0.7912457912457912,0.99994852003401,0.9056657157003748,1.953125e-06
38,0.010357285816145619,0.7319527547367494,0.9993556701030928,0.7929292929292929,0.9999535019662026,0.9061962134251291,1.953125e-06
39,0.010673669748939574,0.7561697606687192,0.9993556701030928,0.7878787878787878,0.9999551626102667,0.9054770942871289,1.953125e-06
40,0.010701005807933733,0.6583584592197881,0.9993556701030928,0.8013468013468014,0.9999518413221384,0.904557564897555,9.765625e-07
