epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,lr
1,0.5102119175429197,0.3022041039836126,0.7351804123711341,0.8703703703703703,0.9011302343500904,0.8587225614787919,0.001
2,5.945336000206544,1.6678332969395802,0.5,0.8602693602693603,0.6959194654054628,0.6579350670784901,0.001
3,8.939404812055765,2.5197434224664965,0.5,0.8602693602693603,0.8006081278563079,0.8373376087520337,0.001
4,10.305656143070497,2.735979700730706,0.5,0.8602693602693603,0.8246525932617707,0.8694975597104662,0.001
5,6.142467756861264,1.6474923348988748,0.5025773195876289,0.8602693602693603,0.8462592331809968,0.8831018791408294,0.0005
6,0.8997181844465512,1.532900135926526,0.5650773195876289,0.2542087542087542,0.8760545089807632,0.834013156343574,0.0005
7,0.483065907334544,0.25246316324982176,0.7770618556701031,0.8720538720538721,0.9330345281113828,0.9140357909131633,0.0005
8,0.3002870690423189,0.3908959045153274,0.8576030927835051,0.7575757575757576,0.9326708470613243,0.90757550750949,0.0005
9,11.716754574136635,3.0750825180349124,0.5006443298969072,0.8602693602693603,0.8273893346795621,0.871713861316106,0.0005
10,0.45570981387317794,0.8079470239504419,0.8356958762886598,0.7272727272727273,0.9213261571367839,0.8657722867988589,0.0005
11,0.6550256785043737,0.2516542986185864,0.6875,0.8922558922558923,0.9301034913380806,0.9176195977648363,0.00025
12,0.3265425333964456,0.2559080453031392,0.8228092783505154,0.8619528619528619,0.947350940588798,0.9155919175724424,0.00025
13,0.8011389468441305,0.3398574712099852,0.7074742268041238,0.8872053872053872,0.9304505659474971,0.915709805955721,0.00025
14,0.6146483289212296,1.0423698874836418,0.6945876288659794,0.5168350168350169,0.9353295382080987,0.8924150614198477,0.00025
15,0.27438432055035816,0.3205434991053058,0.875,0.8265993265993266,0.9492092012966309,0.9094617216419494,0.000125
16,0.28592763837311685,0.39133392961739694,0.8621134020618557,0.7626262626262627,0.9527696221702625,0.9150967863626718,0.000125
17,0.25916489052403835,0.36952951159140074,0.875,0.8131313131313131,0.9531233393559359,0.9160634711055573,0.000125
18,0.31259054874943704,0.5012981490254,0.8524484536082474,0.7441077441077442,0.953046949728983,0.9125268196071961,6.25e-05
19,0.25400641533670965,0.326478716098901,0.8853092783505154,0.8265993265993266,0.9571022425337444,0.9177139084714592,6.25e-05
20,0.2842364686819696,0.3106837834573354,0.8756443298969072,0.8316498316498316,0.9475153443511531,0.9068210218565063,6.25e-05
21,0.25199151665125924,0.381609143632831,0.8801546391752577,0.7996632996632996,0.9577249840578171,0.9148845872727701,3.125e-05
22,0.25955345535401214,0.4229560568677857,0.8756443298969072,0.7845117845117845,0.9586233924965459,0.9133284606134913,3.125e-05
23,0.23736290771936633,0.32786195246057476,0.8923969072164949,0.82996632996633,0.9628862658093313,0.9195293895739514,3.125e-05
24,0.23115589838359774,0.3477409413767985,0.8936855670103093,0.8198653198653199,0.9645253215006908,0.9194350788673284,1.5625e-05
25,0.22670023577268592,0.3590708077957333,0.9020618556701031,0.8097643097643098,0.9663702970560103,0.9160398934289016,1.5625e-05
26,0.2222380453394246,0.3724103397391862,0.904639175257732,0.8097643097643098,0.9681372223403125,0.9162520925188032,1.5625e-05
27,0.2176394094665026,0.35004590215907755,0.904639175257732,0.8232323232323232,0.9690954139653523,0.9150024756560489,7.8125e-06
28,0.21685466585085564,0.39477962456166943,0.9091494845360825,0.8013468013468014,0.9707593793176745,0.9182797727111971,7.8125e-06
29,0.21298218184371584,0.36778492076629743,0.9149484536082474,0.8114478114478114,0.9713821208417472,0.9161342041355245,7.8125e-06
30,0.20663389701818682,0.38647399767480717,0.9175257731958762,0.8063973063973064,0.9728019715166331,0.917926107561361,3.90625e-06
31,0.20070812470980526,0.37715856434921624,0.9181701030927835,0.8148148148148148,0.9739262275480922,0.9174781317049019,3.90625e-06
32,0.20108037418925884,0.3785158632580279,0.9194587628865979,0.8063973063973064,0.9743795833776172,0.9182090396812297,3.90625e-06
33,0.19828727795291193,0.36580244258598044,0.9188144329896907,0.8232323232323232,0.9748013869699226,0.91837408341782,1.953125e-06
34,0.19719933718442917,0.3631787667370806,0.9207474226804123,0.8232323232323232,0.9752032628334574,0.9178553745313937,1.953125e-06
35,0.1960932787930228,0.3951046083511327,0.9226804123711341,0.8114478114478114,0.9751700499521736,0.9175488647348691,1.953125e-06
36,0.19528055555888058,0.37925179638846557,0.9226804123711341,0.8164983164983165,0.9757446327983845,0.9176667531181477,9.765625e-07
37,0.19216918580464482,0.3731162162742229,0.9233247422680413,0.8215488215488216,0.9759455707301521,0.9181618843279182,9.765625e-07
38,0.19239413465574845,0.3813452359401818,0.9239690721649485,0.8181818181818182,0.9762278802210649,0.9194350788673283,9.765625e-07
39,0.19260012573495353,0.3703950406726362,0.9246134020618557,0.8215488215488216,0.9764670129663088,0.9180439959446396,4.8828125e-07
40,0.19248608330783157,0.37865632672101157,0.9239690721649485,0.8198653198653199,0.9763540891699437,0.9181618843279183,4.8828125e-07
41,0.19099792857299147,0.36398655336713953,0.928479381443299,0.8215488215488216,0.9764537278137954,0.9185155494777545,4.8828125e-07
42,0.1901879761867302,0.37623563800195253,0.9239690721649485,0.8215488215488216,0.9766098283558294,0.9183033503878528,2.44140625e-07
43,0.19077130675930337,0.362726927606345,0.9265463917525774,0.8215488215488216,0.9764387820172176,0.9178789522080494,2.44140625e-07
44,0.19222111504563352,0.3603296667237073,0.9278350515463918,0.8198653198653199,0.9768987804229993,0.9188220592742791,2.44140625e-07
45,0.1943154226335668,0.3969002905919496,0.9233247422680413,0.8114478114478114,0.9766629689658837,0.9185627048310661,1.220703125e-07
46,0.19113043476779437,0.3506906644663827,0.9278350515463918,0.8282828282828283,0.9767144489318736,0.9190106806875251,1.220703125e-07
47,0.19071494542139092,0.4009577377075298,0.9259020618556701,0.8097643097643098,0.9766048464236369,0.9187277485676562,1.220703125e-07
48,0.18840688296123265,0.3748568697810574,0.9265463917525774,0.8232323232323232,0.9767775534063131,0.9188220592742792,6.103515625e-08
49,0.19167343550121663,0.3750930803793448,0.9259020618556701,0.8215488215488216,0.9767659288978637,0.9178317968547379,6.103515625e-08
50,0.1899570646052508,0.3694144403091585,0.9259020618556701,0.8215488215488216,0.9768506217451376,0.9186098601843774,6.103515625e-08
