epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,lr
25,0.0834391391008539,1.0650352203702351,0.9847480106100795,0.6566265060240963,0.9994195414025286,0.754681376106837,1.5625e-05
26,0.06023114489821287,1.0982188833765236,0.9907161803713528,0.7048192771084337,0.9997115296667112,0.7610683698650023,1.5625e-05
27,0.04233665063740088,1.2086114172475884,0.9960212201591512,0.6867469879518072,0.9999208465548902,0.749165336042967,1.5625e-05
28,0.04411245836068528,1.179168314100748,0.9960212201591512,0.6807228915662651,0.999985928276425,0.737988096966178,7.8125e-06
29,0.03787737826888378,1.1504920484071754,0.9980106100795756,0.6927710843373494,0.9999964820691062,0.7496008128901147,7.8125e-06
30,0.03728156006186015,1.2097447708428624,0.9980106100795756,0.7048192771084337,0.9999912051727655,0.7391493685585716,7.8125e-06
31,0.03077318947589326,1.2312926456152675,0.9993368700265252,0.6867469879518072,1.0,0.7416170706924081,3.90625e-06
32,0.0288336803118849,1.2339567491807133,0.9993368700265252,0.6867469879518072,1.0,0.7496008128901147,3.90625e-06
33,0.029905865275219518,1.2691305681883571,0.9993368700265252,0.6927710843373494,1.0,0.7572942371897227,3.90625e-06
34,0.025572331842104223,1.2461143157568322,0.9993368700265252,0.6807228915662651,1.0,0.7497459718391639,1.953125e-06
35,0.025964311131372535,1.2463871491960732,1.0,0.6686746987951807,1.0,0.7440847728262449,1.953125e-06
36,0.026100319145687063,1.2366846972201244,1.0,0.6807228915662651,1.0,0.7477137465524749,1.953125e-06
37,0.029520907365180926,1.2675649243665028,0.9993368700265252,0.6927710843373494,1.0,0.7632457541007404,9.765625e-07
38,0.02502688702778886,1.2606871192713818,1.0,0.6807228915662651,1.0,0.744375090724343,9.765625e-07
39,0.023854351639549992,1.2963306027722645,1.0,0.6807228915662651,1.0,0.747713746552475,9.765625e-07
40,0.025465885458874765,1.2634919149329864,0.9993368700265252,0.6927710843373494,1.0,0.7416170706924082,4.8828125e-07
41,0.029457406442246797,1.2741969270878528,0.9993368700265252,0.6867469879518072,1.0,0.7291334010741762,4.8828125e-07
42,0.026060441874501242,1.2645816206932068,1.0,0.6807228915662651,1.0,0.7494556539410655,4.8828125e-07
43,0.02513105836783385,1.2436143669737392,1.0,0.6867469879518072,1.0,0.7411815938452606,2.44140625e-07
44,0.0259878165545609,1.2397044602646885,1.0,0.6807228915662651,1.0,0.745681521265786,2.44140625e-07
45,0.025483605721150215,1.284044531454523,1.0,0.6927710843373494,1.0,0.7532297866163449,2.44140625e-07
46,0.02772408951103529,1.2339431794292957,0.9993368700265252,0.6867469879518072,1.0,0.7353752358832922,1.220703125e-07
47,0.024670171951603353,1.2447978882904511,1.0,0.7048192771084337,1.0,0.7554071708520831,1.220703125e-07
48,0.02590854966948772,1.2418357765818218,1.0,0.6867469879518072,1.0,0.7432138191319495,1.220703125e-07
49,0.02423157494525062,1.2697527121348553,0.9993368700265252,0.6927710843373494,1.0,0.7403106401509653,6.103515625e-08
50,0.026240820653084418,1.2505020413054042,1.0,0.6927710843373494,1.0,0.738713891711424,6.103515625e-08
51,0.02326965433315668,1.2740012199045665,1.0,0.6807228915662651,1.0,0.7472782697053274,6.103515625e-08
52,0.02520187188246206,1.2443237742745732,1.0,0.6867469879518072,1.0,0.7413267527943098,3.0517578125e-08
53,0.03704667806289398,1.372007027447942,0.9973474801061007,0.7168674698795181,1.0,0.7632457541007404,3.0517578125e-08
54,0.02276068238605713,1.3271687777645618,1.0,0.6987951807228916,1.0,0.7525039918710988,3.0517578125e-08
55,0.026944478202996582,1.2712073419467513,0.9993368700265252,0.6927710843373494,1.0,0.7339236463928,1.52587890625e-08
56,0.023890992804413133,1.260773694658854,1.0,0.6867469879518072,1.0,0.7413267527943098,1.52587890625e-08
57,0.029735102103306696,1.2422350070562707,0.9993368700265252,0.6807228915662651,1.0,0.7369719843228334,1.52587890625e-08
58,0.02435361363230871,1.2893746954848968,1.0,0.7108433734939759,1.0,0.7555523298011323,1.52587890625e-08
59,0.023723786316357492,1.2458519368286591,1.0,0.6987951807228916,1.0,0.7440847728262447,1.52587890625e-08
60,0.02271547223829148,1.287019452416753,1.0,0.6927710843373494,1.0,0.7509072434315576,1.52587890625e-08
61,0.022911309523987202,1.2655556438917137,1.0,0.6927710843373494,1.0,0.7509072434315575,1.52587890625e-08
62,0.026749452506871375,1.22932511352631,1.0,0.6807228915662651,1.0,0.7417622296414574,1.52587890625e-08
63,0.023939950947479322,1.2646740847323314,1.0,0.6927710843373494,1.0,0.7529394687182466,1.52587890625e-08
64,0.029757795274870307,1.2481905308114476,0.9986737400530504,0.6927710843373494,1.0,0.7318914211061113,1.52587890625e-08
65,0.02528862976802597,1.2453755140304565,1.0,0.6927710843373494,1.0,0.7403106401509653,1.52587890625e-08
66,0.025365987619686507,1.2430347434009414,0.9993368700265252,0.6927710843373494,1.0,0.7496008128901146,1.52587890625e-08
67,0.026766496418977763,1.2278284746480275,1.0,0.6867469879518072,1.0,0.7419073885905066,1.52587890625e-08
68,0.03393351093468205,1.310860445700496,0.9993368700265252,0.7168674698795181,1.0,0.7619393235592975,1.52587890625e-08
69,0.023825485585380928,1.2718379957130157,1.0,0.6807228915662651,1.0,0.7459718391638844,1.52587890625e-08
70,0.025141774031978387,1.2350937242967537,1.0,0.6867469879518072,1.0,0.7430686601829003,1.52587890625e-08
71,0.024439659282140216,1.256250623478947,1.0,0.6867469879518072,1.0,0.7522136739730004,1.52587890625e-08
72,0.027264500071420592,1.3102224031126644,0.9993368700265252,0.7048192771084337,1.0,0.758890985629264,1.52587890625e-08
73,0.02303734725583295,1.2731375105409737,1.0,0.6927710843373494,1.0,0.75047176658441,1.52587890625e-08
74,0.02520919774982594,1.2550991227827877,1.0,0.6927710843373494,1.0,0.7375526201190303,1.52587890625e-08
75,0.025263313342389758,1.2376847410776528,0.9993368700265252,0.6927710843373494,1.0,0.743649295979097,1.52587890625e-08
76,0.02227076187986752,1.290564178702343,1.0,0.6867469879518072,1.0,0.7487298591958195,1.52587890625e-08
77,0.024751763217724286,1.2390708406287503,1.0,0.6927710843373494,1.0,0.7493104949920163,1.52587890625e-08
78,0.026979671495988847,1.2427795917154796,0.9993368700265252,0.6987951807228916,1.0,0.7362461895775874,1.52587890625e-08
79,0.023563886352812265,1.2538168358515545,1.0,0.6807228915662651,1.0,0.747713746552475,1.52587890625e-08
80,0.023589599687378823,1.2723828525428313,1.0,0.6867469879518072,1.0,0.7519233560749021,1.52587890625e-08
81,0.024170954678385502,1.2691661679601094,1.0,0.6807228915662651,1.0,0.7458266802148353,1.52587890625e-08
82,0.025332941439012633,1.2597027385091206,1.0,0.7048192771084337,1.0,0.7570039192916244,1.52587890625e-08
83,0.02342110833731191,1.273696570511324,1.0,0.6867469879518072,1.0,0.7433589780809987,1.52587890625e-08
84,0.022369828791572496,1.2777580152074974,1.0,0.6927710843373494,1.0,0.7481492233996226,1.52587890625e-08
85,0.02271920003352652,1.2590919043644364,1.0,0.6987951807228916,1.0,0.75047176658441,1.52587890625e-08
86,0.024105935923221574,1.2486759740186024,1.0,0.6927710843373494,1.0,0.7504717665844097,1.52587890625e-08
87,0.023718721433406798,1.2921664197760891,1.0,0.6867469879518072,1.0,0.7509072434315575,1.52587890625e-08
88,0.02835128591729412,1.2338267586317406,0.9993368700265252,0.6987951807228916,1.0,0.74495572652054,1.52587890625e-08
89,0.024472649706977195,1.2617171873529274,1.0,0.6927710843373494,1.0,0.7506169255334592,1.52587890625e-08
90,0.023335785548195282,1.2567612614976353,1.0,0.6927710843373494,1.0,0.75047176658441,1.52587890625e-08
91,0.02596944909473629,1.247133924300412,1.0,0.6927710843373494,1.0,0.7368268253737843,1.52587890625e-08
92,0.02494212448972448,1.251516207873103,1.0,0.6927710843373494,1.0,0.7392945275076209,1.52587890625e-08
93,0.023289926122844376,1.2690293623740414,1.0,0.6867469879518072,1.0,0.7432138191319496,1.52587890625e-08
94,0.024861179546648217,1.2534524015633457,1.0,0.6927710843373494,1.0,0.7421977064886051,1.52587890625e-08
95,0.02385457528048548,1.256617207843137,1.0,0.6927710843373494,1.0,0.7420525475395557,1.52587890625e-08
96,0.025627885001466982,1.2445470913346992,1.0,0.6927710843373494,1.0,0.7379880969661778,1.52587890625e-08
97,0.02460014903349728,1.2580117533005863,1.0,0.6867469879518072,1.0,0.7390042096095225,1.52587890625e-08
98,0.02396987474940974,1.2542714038527156,1.0,0.6987951807228916,1.0,0.7552620119030339,1.52587890625e-08
99,0.023736192595302585,1.2572352347603764,1.0,0.6987951807228916,1.0,0.7458266802148352,1.52587890625e-08
100,0.02306233224426878,1.2651961804872536,1.0,0.7108433734939759,1.0,0.7542458992596893,1.52587890625e-08
