epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,lr
39,0.241636192445288,0.3466003687694819,0.8936855670103093,0.7996632996632996,0.9626139201828037,0.9156626506024096,9.765625e-07
40,0.24035964264851256,0.3509553040719594,0.8930412371134021,0.8013468013468014,0.962650454352216,0.9163228255487703,4.8828125e-07
41,0.24065826153478673,0.34968674423718693,0.8936855670103093,0.7996632996632996,0.9626869885216284,0.9160163157522457,4.8828125e-07
42,0.23998994818053296,0.35503314560912674,0.8923969072164949,0.7996632996632996,0.9626969523860134,0.916181359488836,4.8828125e-07
43,0.24202075692796216,0.3403767090453845,0.8917525773195877,0.8080808080808081,0.9626521149962801,0.915356140805885,2.44140625e-07
44,0.24213295452988026,0.33266009184647893,0.8930412371134021,0.8215488215488216,0.9626105988946753,0.9161813594888361,2.44140625e-07
45,0.24261069443729735,0.3719788340205697,0.8878865979381443,0.7962962962962963,0.9625126208948879,0.9152854077759178,2.44140625e-07
46,0.24056862882271254,0.334478988390579,0.8930412371134021,0.8198653198653199,0.9626321872675099,0.9161342041355245,1.220703125e-07
47,0.24108090205598123,0.3832093874613444,0.8865979381443299,0.7962962962962963,0.962547494420236,0.9169594228184754,1.220703125e-07
48,0.23967568038665144,0.3599963970858641,0.8949742268041238,0.803030303030303,0.9625939924540334,0.9159220050456228,1.220703125e-07
49,0.24161117804265514,0.36158908336652246,0.8923969072164949,0.797979797979798,0.9623648235731747,0.9150024756560489,6.103515625e-08
50,0.24067205728329333,0.34052895014534895,0.8943298969072165,0.8131313131313131,0.9627500929960676,0.9164407139320492,6.103515625e-08
