epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,lr
1,0.8793226999720347,1.2701975938045618,0.6423969072164949,0.4797979797979798,0.7744546444893188,0.7041944686770565,0.001
2,1.1057273979039537,0.3730638001101587,0.5109536082474226,0.8619528619528619,0.8533601471994898,0.8235918232617359,0.001
3,0.4448326724706237,0.609247934135925,0.8427835051546392,0.7272727272727273,0.9181933521096821,0.8974842619008323,0.001
4,0.35115823871696117,0.3312678541799988,0.8118556701030928,0.8131313131313131,0.9116088983951536,0.905571404993752,0.001
5,0.9876925651867365,0.3428272675183486,0.6436855670103093,0.8787878787878788,0.9374302529493039,0.9161106264588686,0.001
6,1.7814988991648881,3.154639163803974,0.5,0.1414141414141414,0.8180274537676693,0.7299412915851272,0.001
7,0.7116764252333297,1.152680435565987,0.5257731958762887,0.20033670033670034,0.9027543442448719,0.8676585009313182,0.001
8,1.63317616575772,0.5380415958085847,0.6436855670103093,0.8855218855218855,0.916873140078648,0.9090609011388018,0.0005
9,0.2881490916167338,0.3299791254981198,0.854381443298969,0.8265993265993266,0.9405472818577957,0.91599273807559,0.0005
10,0.3642017958090477,0.5574789207792442,0.8460051546391752,0.7255892255892256,0.937679349558933,0.8835262773206329,0.0005
11,0.8788006576066164,1.4767446068400887,0.5341494845360825,0.2138047138047138,0.9249903682644277,0.8802725579421404,0.0005
12,0.3118848706182745,0.43095229671459007,0.8492268041237113,0.7558922558922558,0.9490398156020832,0.9051234291372928,0.0005
13,2.321163748342966,0.6940361975820779,0.571520618556701,0.8703703703703703,0.9117816053778298,0.9088487020489001,0.00025
14,0.2612514101813749,0.3711730446478333,0.8698453608247423,0.7828282828282829,0.956139068976512,0.9172895102916558,0.00025
15,0.5210033447779331,0.9049345901116779,0.7847938144329897,0.6313131313131313,0.9390992002338188,0.8941126541390612,0.00025
16,0.27478059223785845,0.42104275258703266,0.8685567010309279,0.7710437710437711,0.959163101817409,0.9165586023153278,0.000125
17,0.2851424349337509,0.5296126098343821,0.8762886597938144,0.7811447811447811,0.9542824689127433,0.9082828378091623,0.000125
18,0.7267543977299302,1.3171028063353465,0.8015463917525774,0.6717171717171717,0.9342360040918269,0.8895150071911913,0.000125
19,0.25080466577687216,0.4834047014063055,0.8814432989690721,0.7845117845117845,0.967954551493251,0.9134935043500814,6.25e-05
20,0.20832483036462793,0.3437139024638166,0.9175257731958762,0.8131313131313131,0.9760335848655541,0.9178317968547379,6.25e-05
21,0.18326598711158196,0.3680600521941779,0.9271907216494846,0.8148148148148148,0.9800938596025083,0.9142008346497537,6.25e-05
22,0.21945830664991103,0.5601781008620856,0.9020618556701031,0.7794612794612794,0.9808162397704325,0.9039445453045057,3.125e-05
23,0.14206797018954434,0.3631531946386151,0.9484536082474226,0.8265993265993266,0.990303499309172,0.9220522009761158,3.125e-05
24,0.15062533690565333,0.5560929520362957,0.9317010309278351,0.7929292929292929,0.9928409634392603,0.9179025298847051,3.125e-05
25,0.10649171560887516,0.40503333794950236,0.9690721649484536,0.8232323232323232,0.9958118556701031,0.9242449249050999,1.5625e-05
26,0.08921057245089221,0.44055225050409236,0.9780927835051546,0.8232323232323232,0.9976003693272399,0.917737486148115,1.5625e-05
27,0.07139107681926071,0.4708897403695367,0.9800257731958762,0.8181818181818182,0.9985419545116379,0.9169594228184754,1.5625e-05
28,0.07154488036428223,0.4749250530393838,0.9845360824742269,0.8097643097643098,0.9992909049845893,0.9149788979793931,7.8125e-06
29,0.057492354807933584,0.45844717669968654,0.9903350515463918,0.8249158249158249,0.9995698931873738,0.9134227713201142,7.8125e-06
30,0.047764177069298384,0.4827591952450749,0.9916237113402062,0.8164983164983165,0.9997841162716549,0.9163935585787377,7.8125e-06
31,0.042886726836645114,0.4840965246913409,0.9929123711340206,0.8282828282828283,0.9998256323732597,0.917643175441492,3.90625e-06
32,0.040119919455466196,0.4870552085465454,0.9954896907216495,0.8265993265993266,0.999872130407057,0.9170065781717869,3.90625e-06
33,0.038094609025289716,0.46708579978557546,0.9954896907216495,0.8367003367003367,0.9999252710171113,0.9132577275835239,3.90625e-06
34,0.036941423589728545,0.4684705347926528,0.9967783505154639,0.835016835016835,0.9999435381018175,0.9134935043500814,1.953125e-06
35,0.033969481322031043,0.5141264257406948,0.9974226804123711,0.8198653198653199,0.9999319135933681,0.9119845330441139,1.953125e-06
36,0.0347808427993477,0.5287957044964287,0.9967783505154639,0.8198653198653199,0.9999584838983951,0.9127625963737533,1.953125e-06
37,0.032026708231682015,0.48813934644264,0.9967783505154639,0.8316498316498316,0.9999701084068445,0.9150260533327046,9.765625e-07
38,0.03110423635393765,0.5199839706573423,0.9967783505154639,0.8282828282828283,0.9999618051865236,0.9177139084714592,9.765625e-07
39,0.03159492831561983,0.4983724925152782,0.9967783505154639,0.8282828282828283,0.9999734296949729,0.9152382524226064,9.765625e-07
40,0.030907998735219547,0.48938226303468246,0.9974226804123711,0.8316498316498316,0.9999684477627804,0.914908164949426,4.8828125e-07
41,0.029634696061809344,0.4873273189019675,0.9974226804123711,0.835016835016835,0.9999684477627804,0.9156862282790654,4.8828125e-07
42,0.028790210608930625,0.500883181137268,0.9974226804123711,0.835016835016835,0.9999767509831013,0.9166293353452951,4.8828125e-07
43,0.030643351524876256,0.5053927229109035,0.9967783505154639,0.82996632996633,0.9999634658305877,0.9151439417159832,2.44140625e-07
44,0.030820694329581923,0.47574010727180777,0.9980670103092784,0.8383838383838383,0.9999767509831013,0.9170773112017541,2.44140625e-07
45,0.0345739659939691,0.567435172069755,0.9967783505154639,0.8114478114478114,0.9999717690509087,0.915261830099262,2.44140625e-07
46,0.03145339095619382,0.45799638606883863,0.9987113402061856,0.8417508417508418,0.9999734296949729,0.9163228255487704,1.220703125e-07
47,0.029170267869593557,0.5344198532778808,0.9967783505154639,0.8282828282828283,0.9999717690509087,0.9173838209982788,1.220703125e-07
48,0.028280077118080917,0.5298382760298372,0.9967783505154639,0.835016835016835,0.999965126474652,0.917383820998279,1.220703125e-07
49,0.03066971721415667,0.5053821597436462,0.9967783505154639,0.8282828282828283,0.9999734296949729,0.9161106264588688,6.103515625e-08
50,0.02875193511855971,0.4965192978630965,0.9974226804123711,0.82996632996633,0.9999767509831013,0.9174545540282462,6.103515625e-08
