epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,lr
1,0.5368953929023338,0.5325515528759325,0.7446949602122016,0.7590361445783133,0.806758297040013,0.8018580345478299,0.001
2,0.9895694179939655,0.9806334893387484,0.53315649867374,0.5602409638554217,0.8238703923900118,0.8114385251850776,0.001
3,0.601543719319513,0.6119769574647926,0.6259946949602122,0.6024096385542169,0.8235353094723807,0.7986645376687473,0.001
4,0.5579697175114477,0.5709640523755407,0.7068965517241379,0.6566265060240963,0.8160720190812571,0.7889388880824503,0.001
5,0.6638758169877435,0.677145363336586,0.5205570291777188,0.5180722891566265,0.8627373723870568,0.8176803599941936,0.0005
6,0.5716866422395175,0.5937995508492712,0.696949602122016,0.6686746987951807,0.8475662954076929,0.8366961823196399,0.0005
7,0.6580621384341141,0.6652451782341463,0.6306366047745358,0.5963855421686747,0.8607567772938668,0.842938017128756,0.0005
8,0.5134171857757973,0.5486319715000061,0.7254641909814323,0.6987951807228916,0.8827139429673044,0.849905646683118,0.00025
9,0.4193374414184682,0.46247083666812944,0.8183023872679045,0.8072289156626506,0.8925430418844853,0.8541152562055451,0.00025
10,0.6363665588022227,0.6903317498873516,0.7201591511936339,0.7168674698795181,0.8762708525353726,0.8252286253447525,0.00025
11,0.676839371733071,0.7951222654566708,0.7387267904509284,0.7168674698795181,0.8998656150398582,0.8522281898679054,0.00025
12,0.6366986201517778,0.7452278524996286,0.6438992042440318,0.572289156626506,0.8903865502466071,0.8114385251850776,0.00025
13,0.2789419659410927,0.47536534088921834,0.883289124668435,0.7951807228915663,0.9616457584307214,0.8504862824793149,0.000125
14,0.9308177782148518,1.2404572241995708,0.6876657824933687,0.6746987951807228,0.9369621963146156,0.8223254463637683,0.000125
15,0.14066837514585145,0.5292161632194576,0.9641909814323607,0.7469879518072289,0.9947424522792674,0.8391638844534766,0.000125
16,0.05322388294758151,0.6421763335006783,0.9907161803713528,0.7469879518072289,0.9995971969126639,0.8295833938162287,6.25e-05
17,0.022187477703989343,0.659689652632518,0.9973474801061007,0.7771084337349398,1.0,0.8549862098998403,6.25e-05
18,0.012468860121517978,0.7690634072690933,0.9993368700265252,0.8072289156626506,1.0,0.8501959645812165,6.25e-05
19,0.0064448717084839265,0.6492694358015993,0.9993368700265252,0.7710843373493976,1.0,0.8535346204093482,3.125e-05
20,0.011545766936738627,1.0771542809095727,1.0,0.7771084337349398,1.0,0.8406154739439686,3.125e-05
21,0.005851947116994099,0.8084609152143261,1.0,0.7710843373493976,1.0,0.8500508056321672,3.125e-05
22,0.0034460281775350278,0.7568466694890914,1.0,0.7771084337349398,1.0,0.8616635215561039,1.5625e-05
23,0.002364204654257636,0.7427145002230283,1.0,0.7831325301204819,1.0,0.8570184351865293,1.5625e-05
24,0.00260824295173372,0.7460825621004564,1.0,0.7771084337349398,1.0,0.8551313688488895,1.5625e-05
25,0.0017695836327594535,0.7245189530707626,1.0,0.7771084337349398,1.0,0.8541152562055451,7.8125e-06
26,0.0011948912712653964,0.7660906349073153,1.0,0.7891566265060241,1.0,0.8548410509507912,7.8125e-06
27,0.0014619049358315054,0.7404313093747001,1.0,0.7831325301204819,1.0,0.853389461460299,7.8125e-06
28,0.001395942582761182,0.7799650375024382,1.0,0.7771084337349398,1.0,0.8564377993903325,3.90625e-06
29,0.0011961274100677542,0.7825765672689641,1.0,0.7831325301204819,1.0,0.8571635941355785,3.90625e-06
30,0.0011737829902448967,0.7675367660192122,1.0,0.7891566265060241,1.0,0.8558571635941356,3.90625e-06
31,0.0011195357930932975,0.7972290062805615,1.0,0.7771084337349398,1.0,0.8554216867469879,1.953125e-06
32,0.0010644349291802084,0.8164474785619651,1.0,0.7771084337349398,1.0,0.8589055015241689,1.953125e-06
33,0.0009355245218136711,0.7685827719698469,1.0,0.7891566265060241,1.0,0.8571635941355785,1.953125e-06
34,0.0009895579114961451,0.7428803990808237,1.0,0.7831325301204819,1.0,0.8594861373203658,9.765625e-07
35,0.0009541686331551888,0.7741815780839288,1.0,0.7951807228915663,1.0,0.857599070982726,9.765625e-07
36,0.0012078883465433824,0.7181608325925218,1.0,0.7951807228915663,1.0,0.8600667731165627,9.765625e-07
37,0.0009091144481078482,0.7624006093625563,1.0,0.7891566265060241,1.0,0.8545507330526927,4.8828125e-07
38,0.0009717918606351478,0.7439234692558466,1.0,0.7891566265060241,1.0,0.8605022499637103,4.8828125e-07
39,0.0011847516378531088,0.8432201165986438,1.0,0.7710843373493976,1.0,0.8549862098998403,4.8828125e-07
40,0.0009755531056667987,0.8032359195401869,1.0,0.7710843373493976,1.0,0.8558571635941356,2.44140625e-07
41,0.0010913914496904185,0.7734883268060814,1.0,0.7831325301204819,1.0,0.8580345478298737,2.44140625e-07
42,0.0009052053095492786,0.7919881642089192,1.0,0.7891566265060241,1.0,0.8551313688488895,2.44140625e-07
43,0.0008786667515993099,0.7625697554953127,1.0,0.7891566265060241,1.0,0.8571635941355784,1.220703125e-07
44,0.0009382804790857576,0.7926544324012406,1.0,0.7891566265060241,1.0,0.8541152562055451,1.220703125e-07
45,0.0009976246305284354,0.7647437564804253,1.0,0.7831325301204819,1.0,0.8532443025112498,1.220703125e-07
46,0.0010324929901386368,0.7468177966593977,1.0,0.7831325301204819,1.0,0.8551313688488895,6.103515625e-08
47,0.0011868074799416,0.8950396355252758,1.0,0.7771084337349398,1.0,0.8539700972564959,6.103515625e-08
48,0.000991643912675017,0.7697049409420376,1.0,0.7891566265060241,1.0,0.8565829583393816,6.103515625e-08
49,0.0008902970961769376,0.8166513041963419,1.0,0.7771084337349398,1.0,0.8551313688488896,3.0517578125e-08
50,0.0013657671758233118,0.8400513570396656,1.0,0.7771084337349398,1.0,0.8554216867469879,3.0517578125e-08
51,0.0009057143488800059,0.7659372587811696,1.0,0.7891566265060241,1.0,0.8565829583393816,3.0517578125e-08
52,0.0008874834375888287,0.7647535749430577,1.0,0.7891566265060241,1.0,0.8542604151545943,1.52587890625e-08
53,0.0008116673548620648,0.8110857608627124,1.0,0.7891566265060241,1.0,0.8545507330526927,1.52587890625e-08
54,0.0013429009865423471,0.7447847757174308,1.0,0.7771084337349398,1.0,0.85687327623748,1.52587890625e-08
55,0.0010773068383788142,0.8244919275124389,1.0,0.7650602409638554,1.0,0.8586151836260705,1.52587890625e-08
56,0.001003514031326245,0.7851773579885443,1.0,0.7891566265060241,1.0,0.8539700972564959,1.52587890625e-08
57,0.0008300117317979923,0.7794870676091278,1.0,0.7831325301204819,1.0,0.8541152562055451,1.52587890625e-08
58,0.0009149745919133983,0.8078140609908894,1.0,0.7710843373493976,1.0,0.8551313688488895,1.52587890625e-08
59,0.0009951845781978922,0.7694279320246304,1.0,0.7891566265060241,1.0,0.8577442299317753,1.52587890625e-08
60,0.0011188861020329341,0.7896860009395933,1.0,0.7650602409638554,1.0,0.8562926404412833,1.52587890625e-08
61,0.0009400688287177041,0.7518654577546271,1.0,0.7951807228915663,1.0,0.8567281172884308,1.52587890625e-08
62,0.0009623481641926208,0.7436963797109314,1.0,0.7891566265060241,1.0,0.8562926404412832,1.52587890625e-08
63,0.000989039749677839,0.7937095485493002,1.0,0.7771084337349398,1.0,0.8568732762374801,1.52587890625e-08
64,0.0009163741375299896,0.7621200887867844,1.0,0.7891566265060241,1.0,0.8574539120336769,1.52587890625e-08
